iso_time,unix_time,temp_C
2026-01-16T12:41:26.760,1768534886,73.8
2026-01-16T12:41:27.276,1768534887,74.35
2026-01-16T12:41:27.792,1768534887,72.7
2026-01-16T12:41:28.300,1768534888,74.9
2026-01-16T12:41:28.804,1768534888,72.7
2026-01-16T12:41:29.312,1768534889,74.35
2026-01-16T12:41:29.816,1768534889,74.35
2026-01-16T12:41:30.324,1768534890,72.7
2026-01-16T12:41:30.836,1768534890,73.8
2026-01-16T12:41:31.372,1768534891,74.35
2026-01-16T12:41:31.884,1768534891,74.9
2026-01-16T12:41:32.392,1768534892,74.35
2026-01-16T12:41:32.896,1768534892,74.35
2026-01-16T12:41:33.404,1768534893,73.25
2026-01-16T12:41:33.908,1768534893,74.35
2026-01-16T12:41:34.412,1768534894,73.25
2026-01-16T12:41:34.916,1768534894,72.7
2026-01-16T12:41:35.420,1768534895,73.25
2026-01-16T12:41:35.936,1768534895,73.25
2026-01-16T12:41:36.440,1768534896,74.35
2026-01-16T12:41:36.948,1768534896,74.35
2026-01-16T12:41:37.492,1768534897,72.7
2026-01-16T12:41:38.020,1768534898,74.35
2026-01-16T12:41:38.524,1768534898,72.7
2026-01-16T12:41:39.032,1768534899,72.7
2026-01-16T12:41:39.540,1768534899,74.35
2026-01-16T12:41:40.044,1768534900,73.8
2026-01-16T12:41:40.572,1768534900,74.9
2026-01-16T12:41:41.080,1768534901,74.9
2026-01-16T12:41:41.588,1768534901,74.9
2026-01-16T12:41:42.156,1768534902,74.9
2026-01-16T12:41:42.664,1768534902,73.25
2026-01-16T12:41:43.280,1768534903,74.35
2026-01-16T12:41:43.784,1768534903,74.35
2026-01-16T12:41:44.336,1768534904,74.35
2026-01-16T12:41:44.864,1768534904,74.35
2026-01-16T12:41:45.412,1768534905,73.25
2026-01-16T12:41:45.952,1768534905,74.35
2026-01-16T12:41:46.468,1768534906,74.9
2026-01-16T12:41:46.984,1768534906,73.8
2026-01-16T12:41:47.492,1768534907,73.25
2026-01-16T12:41:47.996,1768534907,74.35
2026-01-16T12:41:48.504,1768534908,74.35
2026-01-16T12:41:49.044,1768534909,73.25
2026-01-16T12:41:49.548,1768534909,74.9
2026-01-16T12:41:50.056,1768534910,74.9
2026-01-16T12:41:50.564,1768534910,73.8
2026-01-16T12:41:51.088,1768534911,73.8
2026-01-16T12:41:51.596,1768534911,73.8
2026-01-16T12:41:52.120,1768534912,75.45
2026-01-16T12:41:52.628,1768534912,73.25
2026-01-16T12:41:53.132,1768534913,74.9
2026-01-16T12:41:53.640,1768534913,75.45
2026-01-16T12:41:54.168,1768534914,73.8
2026-01-16T12:41:54.680,1768534914,74.9
2026-01-16T12:41:55.192,1768534915,74.35
2026-01-16T12:41:55.700,1768534915,74.9
2026-01-16T12:41:56.204,1768534916,74.9
2026-01-16T12:41:56.712,1768534916,73.8
2026-01-16T12:41:57.224,1768534917,73.8
2026-01-16T12:41:57.732,1768534917,74.9
2026-01-16T12:41:58.262,1768534918,74.35
2026-01-16T12:41:58.796,1768534918,74.9
2026-01-16T12:41:59.300,1768534919,74.9
2026-01-16T12:41:59.804,1768534919,73.25
2026-01-16T12:42:00.492,1768534920,73.8
2026-01-16T12:42:00.996,1768534920,74.35
2026-01-16T12:42:01.556,1768534921,73.25
2026-01-16T12:42:02.064,1768534922,74.35
2026-01-16T12:42:02.572,1768534922,74.9
2026-01-16T12:42:03.076,1768534923,74.35
2026-01-16T12:42:03.628,1768534923,74.35
2026-01-16T12:42:04.132,1768534924,74.35
2026-01-16T12:42:04.644,1768534924,74.9
2026-01-16T12:42:05.152,1768534925,72.7
2026-01-16T12:42:05.656,1768534925,73.25
2026-01-16T12:42:06.220,1768534926,74.9
2026-01-16T12:42:06.724,1768534926,73.8
2026-01-16T12:42:07.228,1768534927,74.9
2026-01-16T12:42:07.740,1768534927,74.9
2026-01-16T12:42:08.244,1768534928,74.9
2026-01-16T12:42:08.752,1768534928,73.8
2026-01-16T12:42:09.256,1768534929,74.9
2026-01-16T12:42:09.768,1768534929,74.35
2026-01-16T12:42:10.288,1768534930,73.8
2026-01-16T12:42:10.796,1768534930,75.45
2026-01-16T12:42:11.320,1768534931,73.8
2026-01-16T12:42:11.840,1768534931,74.9
2026-01-16T12:42:12.372,1768534932,73.8
2026-01-16T12:42:12.896,1768534932,73.8
2026-01-16T12:42:13.404,1768534933,74.35
2026-01-16T12:42:13.908,1768534933,73.8
2026-01-16T12:42:14.416,1768534934,74.35
2026-01-16T12:42:14.920,1768534934,74.35
2026-01-16T12:42:15.424,1768534935,75.45
2026-01-16T12:42:15.944,1768534935,73.8
2026-01-16T12:42:16.476,1768534936,73.8
2026-01-16T12:42:16.988,1768534936,73.8
2026-01-16T12:42:17.504,1768534937,74.9
2026-01-16T12:42:18.020,1768534938,73.8
2026-01-16T12:42:18.524,1768534938,73.25
2026-01-16T12:42:19.052,1768534939,73.25
2026-01-16T12:42:19.588,1768534939,74.9
2026-01-16T12:42:20.092,1768534940,73.8
2026-01-16T12:42:20.600,1768534940,73.25
2026-01-16T12:42:21.152,1768534941,73.8
2026-01-16T12:42:21.668,1768534941,74.35
2026-01-16T12:42:22.272,1768534942,74.35
2026-01-16T12:42:22.776,1768534942,73.8
2026-01-16T12:42:23.284,1768534943,73.8
2026-01-16T12:42:23.792,1768534943,74.9
2026-01-16T12:42:24.336,1768534944,74.35
2026-01-16T12:42:24.868,1768534944,74.9
2026-01-16T12:42:25.408,1768534945,72.7
2026-01-16T12:42:25.940,1768534945,74.9
2026-01-16T12:42:26.444,1768534946,74.35
2026-01-16T12:42:26.964,1768534946,73.25
2026-01-16T12:42:27.484,1768534947,73.8
2026-01-16T12:42:28.012,1768534948,75.45
2026-01-16T12:42:28.520,1768534948,73.8
2026-01-16T12:42:29.048,1768534949,74.9
2026-01-16T12:42:29.564,1768534949,73.25
2026-01-16T12:42:30.080,1768534950,74.35
2026-01-16T12:42:30.588,1768534950,74.9
2026-01-16T12:42:31.092,1768534951,74.35
2026-01-16T12:42:31.596,1768534951,73.25
2026-01-16T12:42:32.128,1768534952,74.35
2026-01-16T12:42:32.632,1768534952,73.8
2026-01-16T12:42:33.236,1768534953,74.9
2026-01-16T12:42:33.740,1768534953,73.8
2026-01-16T12:42:34.244,1768534954,74.9
2026-01-16T12:42:34.752,1768534954,74.9
2026-01-16T12:42:35.276,1768534955,74.9
2026-01-16T12:42:35.792,1768534955,75.45
2026-01-16T12:42:36.296,1768534956,73.8
2026-01-16T12:42:36.800,1768534956,73.25
2026-01-16T12:42:37.320,1768534957,74.35
2026-01-16T12:42:37.884,1768534957,73.25
2026-01-16T12:42:38.392,1768534958,73.25
2026-01-16T12:42:38.900,1768534958,74.9
2026-01-16T12:42:39.436,1768534959,75.45
2026-01-16T12:42:39.940,1768534959,73.8
2026-01-16T12:42:40.448,1768534960,74.35
2026-01-16T12:42:40.956,1768534960,74.35
2026-01-16T12:42:41.464,1768534961,73.8
2026-01-16T12:42:42.028,1768534962,73.8
2026-01-16T12:42:42.536,1768534962,73.8
2026-01-16T12:42:43.044,1768534963,74.9
2026-01-16T12:42:43.548,1768534963,74.9
2026-01-16T12:42:44.108,1768534964,74.35
2026-01-16T12:42:44.616,1768534964,73.25
2026-01-16T12:42:45.296,1768534965,74.35
2026-01-16T12:42:45.820,1768534965,74.9
